Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,EV Connector Types,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Location
ELEC,Maguire Nissan,716 W Genesee,,Syracuse,NY,13204,,315-802-4432,E,,Public - Call ahead,Dealership business hours,,,1,,,,,J1772,200-8,43.053474,-76.163547,07/09/2018,85970,2018-07-09 12:13:28 UTC,P,,,03/01/2017,"(43.053474, -76.163547)"
ELEC,TOWN OF RED HK,7336 S Broadway,RED HOOK 1; East parking lot RED HOOK 2; East Parking Lot,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,41.986926,-73.880754,10/28/2018,86019,2018-10-28 09:03:02 UTC,,,,,"(41.986926, -73.880754)"
ELEC,Honest Weight Co-op,100 Watervliet Ave,,Albany,NY,12206,,518-482-2667 x101,E,,Public,8am-10pm daily,,,2,,,,,J1772,200-9,42.678984,-73.782529,06/05/2018,86199,2018-06-05 19:29:00 UTC,P,,,07/01/2017,"(42.678984, -73.782529)"
ELEC,Marbletown Community Center,3562 Main St,Located in the parking lot,Stone Ridge,NY,12484,,845-687-7210,E,,Public,24 hours daily,,,1,,,,,J1772,200-8,41.852199,-74.139929,06/05/2018,86200,2018-06-05 19:29:00 UTC,LG,,,07/01/2017,"(41.852199, -74.139929)"
ELEC,BMW OYSTER BAY,143-145 NY-106,STATION 01,Oyster Bay,NY,11771,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.857858,-73.534565,10/28/2018,86262,2018-10-28 09:03:02 UTC,,,,,"(40.8578576, -73.5345654)"
ELEC,STATION 1,20 Old Post Rd,TOWN OF LG; Next to Lake George Town Court entrance,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.431324,-73.717171,10/28/2018,86266,2018-10-28 09:03:02 UTC,,,,,"(43.4313245, -73.7171708)"
ELEC,VILLAGE STATION,15-21 James St,VILLAGE OF LG; Intersection of James and Ottawa,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.424217,-73.715238,10/28/2018,86267,2018-10-28 09:03:02 UTC,,,,,"(43.424217, -73.7152375)"
ELEC,GOSHEN EVCS #1A,128 W Main St,STATION 1,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.401950,-74.326510,10/28/2018,86281,2018-10-28 09:03:02 UTC,,,,,"(41.4019504, -74.32651)"
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,2,,,,,J1772,200-8,42.099763,-75.935148,06/05/2018,86715,2018-06-05 19:29:00 UTC,LG,,,08/10/2017,"(42.099763, -75.935148)"
ELEC,MUNICIPAL LOT,20 Payne St,VOH LOT; In Village parking lot,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.827000,-75.542481,10/28/2018,86915,2018-10-28 09:03:02 UTC,,,,,"(42.8269997, -75.5424813)"
ELEC,FAYETTEVILLE,205 Brooklea Dr,FAYETTEVILLE; Village lot on Brooklea Drive,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.031004,-76.012470,10/28/2018,86984,2018-10-28 09:03:02 UTC,,,,,"(43.0310044, -76.0124702)"
ELEC,CITYOFGLEN COVE,9 Glen Street,"PULASKI ST GARG; Pulaski Street Parking Garage located behind City Hall, ground floor level, center of lot",Glen Cove,NY,11542,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.864321,-73.631262,10/28/2018,87380,2018-10-28 09:03:02 UTC,,,,,"(40.8643206, -73.6312615)"
ELEC,24 STATE STREET,14 State St,PITTSFORD; Off State behind library. ,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.091210,-77.514398,10/28/2018,87398,2018-10-28 09:03:02 UTC,,,,,"(43.0912095, -77.5143981)"
ELEC,VILLAGE HALL,49 State St,STATION; In tear parking lot of Village Hall,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.214395,-77.936224,10/28/2018,87413,2018-10-28 09:03:02 UTC,,,,,"(43.2143953, -77.9362243)"
ELEC,ROC,Airport Rd,SMART PHONE LOT; Located in Smart Phone Lot,Rochester,NY,14624,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.129664,-77.669158,10/28/2018,87415,2018-10-28 09:03:02 UTC,,,,,"(43.1296643, -77.6691578)"
ELEC,EVCS1,105 S Main St,CANANDAIGUA; Municipal parking lot. ,Canandaigua,NY,14424,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.886636,-77.279258,10/28/2018,87458,2018-10-28 09:03:02 UTC,,,,,"(42.8866358, -77.2792585)"
ELEC,Price Chopper,501 Columbia Turnpike,,Rensselaer,NY,12144,,518-479-4380,E,,Public,6am-1am daily,,,2,,,,,J1772,200-9,42.605706,-73.717851,06/05/2018,87606,2018-06-05 19:29:00 UTC,P,,,08/01/2017,"(42.605706, -73.717851)"
ELEC,PARK ST. GARAGE,50-54 Park St,"PARK STREET 1; Level 1, 2nd Floor PARK STREET 2; Level 2, 3rd Floor PARK STREET 3; Level 3, 4th Floor",Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,6,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,43.307755,-73.644423,10/28/2018,87608,2018-10-28 09:03:02 UTC,,,,,"(43.307755, -73.644423)"
ELEC,NATIONAL GRID,6081 US-219,HOLIDAY VALLEY; Happy Valley Parking Lot in front of unit 116 and ice room ,Ellicottville,NY,14731,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.261800,-78.663077,10/28/2018,87682,2018-10-28 09:03:02 UTC,,,,,"(42.2618, -78.6630773)"
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Located behind the Livonia Inn,Livonia,NY,14487,,585-346-2010,E,,Public,24 hours daily,,1,1,,,,,J1772 NEMA1450,200-9,42.821105,-77.668406,06/05/2018,87725,2018-06-05 19:29:00 UTC,LG,,,09/13/2017,"(42.821105, -77.668406)"
ELEC,Westchester Park Center,4 Westchester Park Drive,These stations are for Tenants and their guest use only.,White Plains,NY,10604,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,6,,,SemaCharge Network,http://www.semacharge.com/,J1772,GPS,41.022925,-73.725450,10/28/2018,87808,2018-10-28 08:59:56 UTC,,,,,"(41.0229254, -73.72545)"
ELEC,STATE ROUTE 42,4052 NY-42 Town Hall,THOMPSON TOWN H; NE corner of the front parking lot at Thompson Town Hall,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.668821,-74.672147,10/28/2018,87810,2018-10-28 09:03:02 UTC,,,,,"(41.6688212, -74.6721468)"
ELEC,Long Island Welcome Center,I-495 E,Between exits 51 and 52,Dix Hills,NY,11746,,631-254-0414,E,,Public,24 hours daily,,,,2,,,,CHADEMO,GPS,40.802658,-73.316725,06/05/2018,87914,2018-06-05 19:29:00 UTC,SG,,,10/01/2016,"(40.802658, -73.316725)"
ELEC,BCC,528 Valley Rd,BROOKTONDALE; Park and Ride lot,Brooktondale,NY,14817,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.380747,-76.393341,10/28/2018,87951,2018-10-28 09:03:02 UTC,,,,,"(42.3807469, -76.3933409)"
ELEC,PARKING GARAGE1,1 Lincoln St,PARKING GARAGE; First floor north,Auburn,NY,13021,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.930293,-76.567186,10/28/2018,87953,2018-10-28 09:03:02 UTC,,,,,"(42.930293, -76.5671865)"
ELEC,BARD ALMNCT,9 Gardener Way,MONTGOMERY; Montgomery Place Visitors Center,Red Hook,NY,12571,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.011357,-73.916662,10/28/2018,87994,2018-10-28 09:03:02 UTC,,,,,"(42.0113574, -73.9166624)"
ELEC,STONY BROOK UNV,500 Circle Rd,STATION 1; - STATION 2; - STATION 3 STATION 4; -,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,8,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,40.910269,-73.124414,10/28/2018,88059,2018-10-28 09:03:02 UTC,,,,,"(40.910269, -73.124414)"
ELEC,BETHEL,3586 State Rte 55,BETHEL; Behind Town Court,Kauneonga Lake,NY,12749,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.685982,-74.830789,10/28/2018,88145,2018-10-28 09:03:02 UTC,,,,,"(41.6859816, -74.8307887)"
ELEC,ICE RINK,6 Small World Ave,ICE RINK; -,Saugerties,NY,12477,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.090708,-73.951019,10/28/2018,88146,2018-10-28 09:03:02 UTC,,,,,"(42.0907085, -73.9510187)"
ELEC,ULYSSES TOWN,10 Elm St,ULYSSES; In rear parking lot,Trumansburg,NY,14886,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.541250,-76.661435,10/28/2018,88337,2018-10-28 09:03:02 UTC,,,,,"(42.5412505, -76.6614353)"
ELEC,Lakeland Park,11 Foreman St,,Cazenovia,NY,13035,,315-655-3041,E,,Public,Dawn to dusk daily,,,2,,,,,J1772,200-8,42.929429,-75.859296,06/05/2018,88340,2018-06-05 19:29:00 UTC,LG,,,10/01/2017,"(42.929429, -75.859296)"
ELEC,MUNI PARKIN LOT,5 Chestnut St,VILLAGE GENESEO; Municipal Lot,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.795196,-77.816084,10/28/2018,88351,2018-10-28 09:03:02 UTC,,,,,"(42.7951956, -77.8160845)"
ELEC,SCHENECTADY,PTL Arthur Chaires Ln,CENTRAL PARK; In front of the tennis court,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.799875,-73.908554,10/28/2018,88397,2018-10-28 09:03:02 UTC,,,,,"(42.799875, -73.9085536)"
ELEC,SCHENECTADY,912 Woodlawn Dr,UPPER UNION LOT; Upper Union Street Parking Lot - In the back parking lot off Woodlawn or Dean,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.804076,-73.904336,10/28/2018,88398,2018-10-28 09:03:02 UTC,,,,,"(42.8040761, -73.9043358)"
ELEC,SCHENECTADY,154 Erie Blvd,ERIE BLVD; Street parking on Erie Boulevard between State Street and I-890,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.813077,-73.945836,10/28/2018,88399,2018-10-28 09:03:02 UTC,,,,,"(42.8130771, -73.9458357)"
ELEC,HOTEL,50 Red Oaks Mill Rd,INN AT THE FALL; In rear lot ,Poughkeepsie,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.654736,-73.870968,10/28/2018,88437,2018-10-28 09:03:02 UTC,,,,,"(41.6547355, -73.870968)"
ELEC,LIBRARY 1,245 N Main St,HERKIMER; Rear parking lot of library ,Herkimer,NY,13350,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.027471,-74.988937,10/28/2018,88492,2018-10-28 09:03:02 UTC,,,,,"(43.0274712, -74.9889373)"
ELEC,CAYUGA STATION,235 S Cayuga St,ALL PRO GARAGE; 3rd floor by elavators ,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.437359,-76.498744,10/28/2018,88493,2018-10-28 09:03:02 UTC,,,,,"(42.4373586, -76.4987443)"
ELEC,STATION 1,13 Scribner Hollow Rd,SCRIBNERS; Behind lodge ,Hunter,NY,12442,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.203996,-74.196529,10/28/2018,88494,2018-10-28 09:03:02 UTC,,,,,"(42.2039956, -74.1965292)"
ELEC,North Creek Heads in Beds,191 Main St,,North Creek,NY,12853,,518-412-2821,E,,Public,10am-10pm daily; for guest use only,,1,1,,,,,J1772 NEMA520,200-9,43.694750,-73.985344,12/05/2017,88498,2018-06-01 20:54:01 UTC,P,,,11/15/2017,"(43.69475, -73.985344)"
ELEC,BEDFORD_EV,2-42 Jay St Jay Street Lot,JAY ST LOT; Katonah Metro North Train Station - Jay St. Lot,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.259179,-73.682656,10/28/2018,88538,2018-10-28 09:03:02 UTC,,,,,"(41.2591794, -73.6826563)"
ELEC,BEDFORDEV,11 Railroad Ave,METRO NORTH RR1; Bedford Hills Metro North Train Station ,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.237361,-73.700105,10/28/2018,88539,2018-10-28 09:03:02 UTC,,,,,"(41.2373612, -73.7001054)"
ELEC,BEDFORDEV,321 Bedford Rd.,TOWN HALL; Bedford Town Hall - side parking lot,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.239820,-73.699073,10/28/2018,88540,2018-10-28 09:03:02 UTC,,,,,"(41.2398198, -73.6990734)"
ELEC,BEDFORDEV,60 Haines Rd.,MEMORIAL PARK 2; Bedford Hills Memorial Park (near Soccer Field),Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.234114,-73.706622,10/28/2018,88541,2018-10-28 09:03:02 UTC,,,,,"(41.2341135, -73.7066215)"
ELEC,BEDFORD_EV,70 Katonah Ave.  Lot 1,KATONAH LOT 1; Kotanah Train Metro North - Parking Lot 1,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.259809,-73.683831,10/28/2018,88542,2018-10-28 09:03:02 UTC,,,,,"(41.2598094, -73.6838308)"
ELEC,BEDFORDEV,65 Greenwich Rd,MEMORIAL PARK 1; Bedford Village Memorial Park (near exit),Bedford,NY,10506,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.197058,-73.644729,10/28/2018,88543,2018-10-28 09:03:02 UTC,,,,,"(41.1970582, -73.644729)"
ELEC,MASSENA_EV,21-25 Andrews St,MUNI PARKING; Andrews St Municipal Parking Lot,Massena,NY,13662,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,44.931757,-74.893984,10/28/2018,88547,2018-10-28 09:03:02 UTC,,,,,"(44.9317568, -74.8939836)"
ELEC,TOWNHALLSTATION,2609 NY-23,HILLSDALE; Town Hall Parking lot,Hillsdale,NY,12529,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.179557,-73.526568,10/28/2018,88553,2018-10-28 09:03:02 UTC,,,,,"(42.1795569, -73.5265684)"
ELEC,I-SQUARE,11 Stranahan Park,NORTH IMAGINE; Stations are in rear parking lot SOUTH IMAGINE; Stations are in rear parking lot,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,4,,,ChargePoint Network,http://www.chargepoint.com/,J1772,200-9,43.209867,-77.597880,10/28/2018,88565,2018-10-28 09:03:02 UTC,,,,,"(43.209867, -77.59788)"
ELEC,DMV PARKING LOT,227 W Main St,JOHNSTOWN; Back left of lot,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.006616,-74.375423,10/28/2018,88646,2018-10-28 09:03:02 UTC,,,,,"(43.006616, -74.3754234)"
ELEC,5TH AVE,1713 5th Ave,5TH AVE TROY; Lower level 5th Avenue side,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.730522,-73.688060,10/28/2018,88700,2018-10-28 09:03:02 UTC,,,,,"(42.7305221, -73.6880595)"
ELEC,STATION 1 @ VIL,70 E Main St,VICTOR; In lot next to church,Victor,NY,14564,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.981755,-77.408360,10/28/2018,88701,2018-10-28 09:03:02 UTC,,,,,"(42.9817554, -77.4083598)"
ELEC,VILLAGE HALL,12-40 Water St,WELCOME CENTER; Near front entrance ,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.215696,-77.937192,10/28/2018,88710,2018-10-28 09:03:02 UTC,,,,,"(43.2156963, -77.9371925)"
ELEC,UTICA CITY HALL,1 Kennedy Plaza,CITY OF UTICA; Off Broadway lot left of clock tower,Utica,NY,13502,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,43.101554,-75.235544,10/28/2018,88728,2018-10-28 09:03:02 UTC,,,,,"(43.1015541, -75.2355439)"
ELEC,TOWN OF AURORA,113 King St,AURORA; Side parking lot,East Aurora,NY,14052,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.764935,-78.613315,10/28/2018,88729,2018-10-28 09:03:02 UTC,,,,,"(42.7649349, -78.6133153)"
ELEC,ITHACA VISITORS,Conservatory Dr,ITHACA COLLEGE; Visitors Lot,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.420935,-76.500084,10/28/2018,88730,2018-10-28 09:03:02 UTC,,,,,"(42.420935, -76.5000839)"
ELEC,BRIDGESTREETLOT,63 Bridge St,AMSTERDAM; West side of Bridge Street lot,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.934373,-74.197271,10/28/2018,88732,2018-10-28 09:03:02 UTC,,,,,"(42.9343726, -74.1972709)"
ELEC,SHELTER ISLAND,2-6 E Thomas St,STATION 1; Shelter Island Police Department,Shelter Island,NY,11964,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,41.069794,-72.338548,10/28/2018,88780,2018-10-28 09:03:02 UTC,,,,,"(41.0697943, -72.3385478)"
ELEC,TOWNE BMW,8195 Main St,DUAL CHARGER; Across from Building (SouthWest Corner),Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.964139,-78.688046,10/28/2018,88786,2018-10-28 09:03:02 UTC,,,,,"(42.9641386, -78.6880465)"
ELEC,BEAM CHARGING,750 Columbus Ave,750 COLUMBUS AV; See valet attendant for instructions on how to use charging station.,New York,NY,10025,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,40.793416,-73.967719,10/28/2018,88787,2018-10-28 09:03:02 UTC,,,,,"(40.793416, -73.967719)"
ELEC,MAIN LIBRARY,99 Clinton St,SCHENECTADY; In lot off of Clinton Street,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,J1772,GPS,42.815247,-73.937702,10/28/2018,89047,2018-10-28 09:03:02 UTC,,,,,"(42.8152467, -73.9377018)"
ELEC,Paumanok Vineyards - Tesla,1074 Main Rd,,Aquebogue,NY,11931,,631-722-8800  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.948767,-72.603648,01/04/2018,89446,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.948767, -72.603648)"
ELEC,Peppermint's Restaurant - Tesla,244 E Main St,,Avon,NY,14414,,585-226-2707  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,42.910916,-77.735802,01/04/2018,89447,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(42.910916, -77.7358019)"
ELEC,1 Hotel Brooklyn Bridge - Tesla,60 Furman St,,Brooklyn,NY,11201,,877-803-1111  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.701461,-73.995566,01/04/2018,89448,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.701461, -73.995566)"
ELEC,GGMC Belltel Car Park - Tesla,356 Bridge St,,Brooklyn,NY,11201,,718-643-1385  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.692579,-73.985252,01/04/2018,89449,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.692579, -73.985252)"
ELEC,Kings County Parking - Tesla,581 Clarkson Ave,,Brooklyn,NY,11203,,718-245-5337  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.656010,-73.940902,01/04/2018,89450,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.65601, -73.940902)"
ELEC,Park Kwik - Tesla,45 Main St,,Brooklyn,NY,11201,,718-222-0500  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.702882,-73.990594,01/04/2018,89451,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.702882, -73.990594)"
ELEC,Rapidpark - Tesla,44 State St,,Brooklyn,NY,11201,,718-624-5955  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.692062,-73.998160,01/04/2018,89452,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.692062, -73.99816)"
ELEC,Rapidpark - Tesla,906 Union St,,Brooklyn,NY,11215,,718-622-4867  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,TESLA,GPS,40.672884,-73.971541,01/04/2018,89453,2018-02-06 21:00:03 UTC,P,,,09/01/2017,"(40.672884, -73.971541)"
